Gee...I wonder? #DrainTheDeepStateSwamp #WWG1WGA #QAnon #MAGA URL	NOT
  Tell Micheal to:  #WeThePeople #TheGreatAwakening #MAGA  #WWG1WGA #Qanon #Q #WalkAway #WalkAwayFromDemocrats2018 #Midterms #ConfirmKavanaugh #FISA #Economy URL	NOT
 she is hungery	OFF
 ....and about “Fast and Furious”	NOT
 you really should consider having the Conservatives go knocking on doors to talk to people. Quebec has been asking for Conservative presence because they're not well known there. Send them out. Make Conservatives known there.	NOT
 Can I pick which one? URL	NOT
 And dying a slow death such a shame	OFF
  Great information!!! My husband has a SMI. We are very thankful he is doing ok. Many are not and it is heartbreaking. I was diagnosed almost 25 yrs. ago and we don't seem to have made much progress in all that time. I learned a lot from you. Thank you!!	NOT
    It’s good to know there’s always a second option.	NOT
It is time to take these people down and take their power now before they hurt our PTOTUS!! These people are ABUSING their power that was given to them in trust! .. #Maga #QAnon #WakeUpAmerica URL	OFF
  A stark reminder that  and you are trying to con us with chequers and a bit of our waters back - not good enough -          appeasing is not a good look 	NOT
 He is a sick puppy. Normal teen boys dont attempt rape. It is predatory behavior. He prob did it more than once. This isnt isolated behavior.	NOT
 America is better than swamp crud like YOU!	OFF
 Or you are the wind between my cheeks!	NOT
 Nanos Poll .........Liberals 41.1 Conservatives 31.4 These numbers should be reversed after all the Trudeau boondoggles. You are destiny is continued opposition.	NOT
 sorry you are feeling sick hope you get better soon.	NOT
 Send down all of the resistance and antifa members along with the democratic party since this is what they wanted anyways!	NOT
 Well he is shooting his shot	NOT
4 UK/US DEEPSTATE NUKES INTERCEPTED HEADING FOR US CITIES. #skynews #skypapers #bbcdp #lbc #lbclive #talkradio   #altnews #brexit #remain #london #cityoflondon #news #breakingnews #uknews #labour #tories #trump #toryparty #ukip #conservatives #christians #qanon URL	NOT
Another win for the common man! #MoreAlligatorGreedAnnulled #MAGA  A federal court has handed a victory to students suing Education Secretary Betsy DeVos over her efforts to dismantle protections against fraud by for-profit colleges. URL	NOT
 Another phoney poll!! #FakeNews	NOT
 Only suckers are paying $40 for early access to a game they'll hate in a week	OFF
  well uk had gun control and were over here fighting for it for the past like 4 years so	NOT
"  Much of your promise of money is not extra/new as govt took back £817 MILLION promised for new affordable"" homes! Stop Right to Buy - we have a  created #HousingCrisis now, too little, too late!  URL"	NOT
  I'm all for gun control use both hand's	OFF
 Another nail in the coffin of the NFL	OFF
   You are not alone	NOT
      3m EU cits living &amp; paying tax in UK who vote in General/local elections. C.1m UK cits in EU +15 yrs who were promised vote in Conservatives 2015 manifesto. Vote Leave broke electoral spending law &amp; police now involved. Russian £ paid to Aaron Banks &amp; interference in campaign.	NOT
 That they're liberals	NOT
  Nobody voices opinions in this country louder than conservatives so idk what the fuck he's on about	OFF
 i love you u beautiful bitch rAWR	OFF
   Because the accuser didn't have time to delete all her radical leftist tweets by then.	NOT
 Stay safe you are an inspiration to me. And practice those kung fu skills if they ever show up again :)	NOT
 Baby Brennan boo who I don’t have a security clearance.  Get lost Brennan	NOT
 Hmmm it’s almost like gun control laws don’t work. Which means that there must be something more than guns that are the problem.....	OFF
 LMFAO!!!!!!!!!!!!! ANTIFA cry babies. Give them their pacifiers back.	NOT
 True baby you are my only one baby	NOT
 Mon « bye bitches » suffisait	OFF
   Funny How Liberals Love My Presidents 🍆 😂🇺🇸	NOT
 Gutiérrez you are a joke dress as an full	NOT
  I've friended Zerin on FB since before she left Bangladesh.  She is a bright young lady.	NOT
    Republicans don't believe in expanding government. Conservatives want to shrink government.... you are a fake conservative....you are a treasonous fraud.... enjoy Russia	NOT
    What are you doing Jeff?  Do you think following in McCain's footsteps is a good idea?  You will be known as a TRAITOR too. Walk away from the DemonRats RESISTANCE PARTY Liberals evilness.  Confirm Kavanaugh.	OFF
  The last thing parents need to learn from the liberals is the ethics of raising their own child.	NOT
 The epitome of class. A big fat class.	OFF
 how’re you going to communicate with customers	NOT
 oh my fucking gods.	OFF
                                                 Jimbo didn’t want to play 😂😂😂 URL	NOT
  yes she is!!!!!	NOT
. yet again siding with the . and still wanting you to believe that you can trust them. Remember all their broken promises? Remember how they treated students?  There is only one answer.  Vote . and put . in power.  #JC4PMNow	NOT
 Based on what for God's sake	NOT
" And republicans fall right in line and say these are serious accusations we must postpone the vote until we hear from her"".  Many republicans are not interested in being conservatives."""	OFF
  Weird	NOT
#MediaBias with persecution of #Conservatives while they ignore criminality from #Democrats is Obscene and is the reason most people call #CNN and #MSNBC #FakeNews	NOT
 Conservatives try to get votes by promoting freedom and getting government out of your lives.  Deep state Dems try to get votes by triggering mass shootings and scaring people into voting to have their right to actually defend themselves taken away.	NOT
"#Tories #Labour #GE2017 #Conservatives Conservatives URL will have a huge impact on building the affordable homes that thousands of people across the country desperately need.""  🗨️ David Orr, Chief Executive of the National H… URL"	NOT
#war in conservatives#war on unborn babies#war on education#war on civility URL	NOT
" If anything, wouldn't that be a State Law?  He's running for Federal Office.   thinks Texans are morons...about this and illegally claiming to be a government office and sending out summons"" for money. #maga #Texans"""	OFF
*She is currently helping a customer out on a potion to help with mane loss.* (	NOT
6 Reason?   There are more. URL	NOT
                But that interferes with antifa’s goals!  Because they want to be feared?	NOT
  Give that man a shovel!	NOT
"  You said that conservatives who passionately complained about deficits are now driving this speeding dump truck"". Now suddenly ""R's"" are the subject? That's what I thought. Conservatives were complaining about the ""Rs"" as well"""	NOT
 SHE IS. SHE'S GORGEOUS	NOT
   Silly rabbit 🐇 laws and rules aren’t for liberals.	OFF
     He is Crying In his Pic or Tum Hs rhi ho 😡😡	NOT
  No one is threatening her.  All a ploy for sympathy and further attack on conservatives.	NOT
 . can’t leave fast enough.  It’s “conservatives” like him that have caused so much frustration among   #RINOs with no backbone propelled  presidency!	OFF
  Liberals always play victim. URL	NOT
 At least you know your president is not gay Obama	NOT
  So Victoria's Secret won't sponsor Trump any more. I hope they realize how much of their crap trump has sold for them to Antifa! URL	OFF
#SesameStreet  Does this mean we can expect to see outraged conservatives burning their children's toys in protest? And what about Big Bird and Snuffy??? I always thought there was a little something going on there...	NOT
                                                 Hillary Condemns Kavanaugh. Bill Clinton Accuser Responds. URL via 	NOT
   Says the fat Antifa member	OFF
  This is liberals for ya.	NOT
    You've got nerve pointing the finger at other states with the murder rate you have. How's that gun control working for you? Own it	NOT
  You can listen to it on the Dana Show podcast!	NOT
 Thank you for what you are doing. For my daughters future.	NOT
  Gun control isn't a solution though	NOT
 And there's more murder gun deaths in states with strictest gun control. So how ignorant does that fact make you	OFF
" The victim"" is demanding it to drag out a confirmation hearing she refuses to participate in. She comes from the violent liberal Antifa party with there KKK hoods they  beat up total stranger &amp; are funded by dems. The most violent party ever &amp; they want us to believe they care."""	NOT
  He should have started since game 1. But don't worry once he gets the start it will change the faith for the Browns. He is a winner!!! Nothing against current starter. But he is just a back up in the NFL.	NOT
" Endorse my sandwich!"" could catch on as an imprecation, like ""Blow me down!"" or ""Fuck my old boots!""   And don't worry -- Igor is under strict instructions to eschew any virgin who has partaken of GM crops."""	NOT
  yes we are ..the democrats no longer care bout the constitutional laws or the us citizens..their new pets are illegals drug dealers murdersers thieves rapists muslims antifa the lgbtq and anybody who hates america..theyre batshit crazy!!!	OFF
 man that sucks unreal	OFF
    Whoa!  Angie!!! Back off that logic!  You're going to confuse the liberals.	NOT
   is SFOS! He's going to go away like  . Non electable. 🇺🇸🇬🇧 #MAGA #MEGA	NOT
 Buck up buttercup!	NOT
" Not so much, it's just me alone with myself. The whole You are your worst enemy"" type deal"""	NOT
 I should rephrase that... something went down and she is trying to cover it up with some LAME story about “oh I thought I was in my own house” BULLSH1T! What a obviously blatant lie. URL	NOT
 Wow...  She is destroying the life of a guy. She has filed a case. Her father ia going to court and she has not get any summons.  If she had already stretched this. Seems like she has done something wrong.  Police shld take the matter forward.  Whoever is guilty shld b punished.	OFF
 What about the life after they are born.  Like gun control. Health insurance for everyone.	NOT
 why is this relevant whatsoever? Might as well let us know when someone has a pack of smokes or a 6 pack of beer in the fridge too while you dipshits are at itTabloid garbage ffs	OFF
  This pope may have to stepdown	NOT
  Must be becos the site thinks Teli is a REAL antifa 😀 Teli is a Weeb'tifa	NOT
" I don't have anymore excuse me what the fuck"" memes."""	OFF
Mueller proves the judicial system is weaponized.  Democrat special councils only charge Republicans.  So if we play the game then Republican special councils should charge Democrats.  Right!   Balls in your court Republicans.   MAGA URL	OFF
 Serial rape didn't seem to be a problem for liberals with Bill Clinton and Hillary who enabled him?  Go figure - can you say hypocrisy?	OFF
 How did you get to where you are while still being so profoundly ignorant?	OFF
 Hate speech. #MAGA DRAIN THE SWAMP	NOT
  To justify his death to racists &amp; bigots. They're excuse will be well he had weed so he is a criminal &amp; deserved to be murdered. Just wait till the excuses start.	OFF
  The Pope is complicit.   Make no mistake.   Anyone who harms a child . . .	OFF
  At least you got to experience the 90s though. These 90s and 2000s born missed out on a great decade. It's been an increasingly worse shit show since lol	OFF
 Answer: DiFi and Antifa Democrats have NO sense of decency remaining	NOT
" The Kavanaugh debacle has given me a great number of new accounts to mute on both the Maga side and the blue wave side. Seems nobody stops and thinks, Does this argument help my side, or harm it?"""""	NOT
 It seems Christine Ford was an ANTIFA member! Wiped her social media accounts. What is her involvement in the leftist vandalism in California?	NOT
 Fuckin poisonous group of people. As soon as someone hands me a hat with a propeller on top... I'm out.  Find another company to work for lemmings.	OFF
" Easy for him to say - he gets brownie points"" for this without having to do any negotiating and if it goes sour, he gets to accuse the federal liberals whom he hates.  Good politics, Dougie!"""	NOT
 Another “perfect” teacher!!!	NOT
  This pope is a dope!	OFF
 That may be but as far as the gun thing goes it shows the total distopia that can result from gun control. Only criminals and corrupt cops have guns in Mexico and the average citizen is at t their complete mercy	NOT
  Her name is Justice. She demands he is innocent	NOT
"  She says she is deeply religious"" ... she did not say ""which"" religion  ... satanists are very religious  ... Peace"""	OFF
  it was amazing!!! ❤️❤️❤️ alex n infowars!!	NOT
 I don’t recall a President ever taking random questions for a long period of time and answering almost everyone of them.  And liberals accuse him of being a king or tyrant?  Pretty accommodating.	NOT
                                                Perhaps you have also forgotten:  URL	NOT
  Yes! I got Twitter account just to follow him : )	NOT
 Dave has every right to be on the exact wrong side of an argument!	NOT
               not what the conclusions says in the paper. do you know what experiments they did? you are just like an creationist that blindly believe what the news says. You are like an catholic that beliees every word of the pope.	NOT
Now THIS makes sense. #QAnon  #MAGA #WalkAway URL	NOT
   Shit up	OFF
 As usual the poll was the outlier of all polls asking the same questions.   Lol	NOT
           It was surprising how fast Reagan passed gun control in Cali when the Black Panthers armed themselves.	NOT
You can draw a straight line btwn ppl who think:   is truthful MSM lies #Kavanaugh is treated unfairly #CodyWilson was set up Zimmerman was right A wall is good Refugees are terrorists #BlackLivesMatter is racist Reverse racism is real Kap is disrespectful #MAGA	OFF
 Hope it’s full of pot holes and smells like shit	OFF
"  Awesome! Every antifa should go through this Initiation""😜"""	NOT
#Tories #Labour #GE2017 #Conservatives Conservatives URL Today I can announce that new longer-term partnerships will be opened up to the most ambitious housing associations through a ground-breaking £2 billion initiative...the first… URL	NOT
  There is an MP from New Brunswick that may want some encouragement. URL	NOT
 idc if you suck i just wanna have fuuun	OFF
     #Antifa #AltLeft  to go with Richard Simmons stalker 	NOT
               I follow all these MAGA Patriots 🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸	NOT
 Thank Mr. President.  Please declassify the docs closer to the election so we can all see how corrupt the Dems are.  MAGA.	NOT
" Do all liberals"" and evolutionary biologists really talk like hillbillies or are you just trying to sound superior?"""	NOT
 Obama owns #ANTIFA and #BLM.  Still want to discuss the rise of radicalism?	NOT
  WiiU is not even a real console.	NOT
 You are a beautiful model &amp; HWs were jealous of that. I agree that Kendall should stay how she is &amp; not have all that phony plastic surgery like her sisters. I don't event recognize Khloe anymore. Kylie needs to stop w/fillers. She's pretty on her own &amp; not overdue it	NOT
" So tired of the spicy I know the far right includes literal murderers and far right terrorism is on the rise, but antifa are just as bad because I think they broke a window once."""""	NOT
 Antifa is a domestic terror organisation though.	NOT
"2/5 Basic argument: Canada passed gun laws, but ALL gun crime did not stop. Therefore.... gun regulation is ineffective. Only source for grand claim that gun control is an expensive failure and does not have a measurable effect on crime"" is article by gun advocate Gary Mauser."""	OFF
  WHY ! DO the gun control people believe legal owners are not following current laws ? You fools. It is about making the citizens of the USA defenseless.	OFF
             The deeper in they get the less likely to scrap or even stop... we need it scrapped now before more wasted on it and before more contracts signed.	NOT
 I’m a sick fuck I like to quick fuck	OFF
 Communist Elite Roger Goodell is teaching a lowlife ethics class to his daughters. Shameful Shameless left wing nut ruining the sport of football instead to teamwork and values to the flag	OFF
" It's now abundantly clear that a lack of  common sense gun control measures"" wasn't the real reason behind this, but rather an incompetent school board and a failure to act upon reports - poor staff security training too."""	NOT
 she is the cutest ever!!! 😭😭 thank you honey!!!	NOT
 About the same price as where you are though; but probably way more space.	NOT
  Except for the little attempted rape thing he is just a wonderful guy	OFF
  First law — sensible fucking gun control!	OFF
   Trudeau is reluctant to do a deal that involves dairy because that effectively removes a large piece of the Scheer/Bernier split and will unite conservatives. The US will insist so Trudeau has to spin it as  Trudeau v. Evil Empire...and walk away. We suffer.	NOT
  Maxine needs to consult a shrink coz she is suffering from trump syndrome	OFF
 The one time I engaged with Louise mensch was when she said URL was a Russian op because it had a Russian registrar. I tried explaining how the internet works with screenshots and stuff but got no reply.	NOT
 Holder is a known PERJURER and race baiting Obama stooge. Nothing big he says should have any meaning.	NOT
 She is 100% lying. But you don’t understand the mind of a leftwing nutjob liberal. They are a cult. Money means nothing to them. It’s stopping trump by any means	OFF
3 of 5 stars to The Liberals by Hindol Sengupta URL	NOT
 Yo why must you do this	NOT
   I love it when the Liberals say the word debunked kind of like when Hillary said it and she said it with such anger and forosity you knew she meant it but it was all bullshit..	OFF
" Does this line sound familiar it is too soon to talk gun control""? This the the typical NRA funded GOP response to NRA sponsored mass murder."""	OFF
  She is a Sick Corrupt Ignorant Moron!	OFF
  Looks like a perfect illustration of gun control.  #LetsGoShooting	NOT
 Basically what she is saying is someone wanted to float an accusation without facing any legal or civil accountability for it when it turns out to be BS. This is beyond unethical.	NOT
                 Just keep putting your violent liberal ANTIFA with their KKK hoods beating up strangers they know nothing about out on the streets for voters to see. That will do it. Voters love violence &amp; lunatic liberals out of their minds.  TAKE TO THE STREETS VIOLENT LIBERALS!	OFF
 Not really. Gun control limits one capability to personally safety. It makes it even harder for good people to buy guns legally. It will even make it hard for women to obtain guns for self defense. Just keep a simple background check system we already have.	OFF
 ABSOLUTELY FALSE. WE ALL KNOW CP24 IS WITH LIBERALS. REMEMBER DOUG FORD IS TRYING TO SAVE TAX PAYERS’MONEY	NOT
 The fact she is going to vote yes on Kavanaugh makes me think she knows how bribes work.	NOT
"  I mean when you think about it that's basically all their ideology boils down to. Conservatives are like Let me do sex crimes on my wife"" and libertarians are like ""let me do sex crimes on everyone"""""	NOT
"9/9 push a narrative. Remember it's their place to tell us what to think. Well I'll gladly be, as Hillary said a DEPLORABLE"", ""IRREDEEMABLE""  or as gropy Joe  just said, ""DREGS OF SOCIETY"". Tells us all how they feel about the middle class, Christians and Conservatives. #VoteRed"""	OFF
    He is probably trapped in his mind palace. E-Every android model has one.	NOT
Just think this hate America filled man was our VP!!!!??? Dems HATE AMERICA! Do you see it yet?   WALK no #RUNAway from Dems &amp; join Patriots who LOVE TO LIVE IN AMERICA!   #MAGA URL	NOT
  Markey issued a tweet then back to his nap. She can not think or react on the fly. She is a poor leader. No word from Baker yet.	NOT
 Hey  you ever find those guns?🤔	NOT
" Hallo please find the unroll here: Thread by  1. Moore's failure to deal with the foul smear against him, is a good example of how the new rules could apply. The firs […]"" #FakeNews #MAGA URL See you soon. 🤖"""	OFF
5.0 Star Review on SocialSurvey — Cristyn made my buying experience so easy and enjoyable! She is amazing!  by Lindsay P. for Cristyn Dyess URL URL	NOT
  Bring on the Crucifixion! You know if a Conservative did this to Garland - She would be Stoned to Death by ANTIFA	NOT
 😂that zombie walk was a little scary. Remember when that zombie said he was going to eat Shon’s butt💀	OFF
             Good evening Brenda ...I hardly see you ..hope all is well with you &amp; everyone ...🙌	NOT
  you are great on the Five. Can you stay in thst spot permanently?	NOT
 Who do you think you are????????	NOT
  I heard Bert and Ernie are merely allies and active in Antifa. Friendship is a luxury of the oppressor.	NOT
 I knew I wouldn’t like what he did but I never ever thought that every single Republican but sit by and let him do what he is doing now regarding everything that you mentioned in your tweet pretty	OFF
 Guess you are going to ignore what karmys are asking...  💀💀💀	NOT
 Oh I never had any doubt.. Read all about the Dirty Wars too..He is a slovenly POS.. Jesuit who worships Satan..	OFF
 Calling it something different still a PAC.  You are for  NO BORDERS= NO COUNTRY  HIGHER TAXES Gun control SOCIALIST REMOVING ICE YOU WORK FOR ILLEGALS FOR BRAC NO FAMILY TEXAS VALUES WE ARENT CALIFORNIA LIKE JONES U PPL DONT EVEN LIVE HERE. Stay in DC	OFF
 Antifa simply wants us to kill them. By the way. Most of us carry a back up. And a knife	OFF
#MaximeBernier “Racist Party of #Canada”  #Bernier #PPC . #news #politics #government #cdnpoli #polcan #pnpcbc #liberals #progressives #conservatives #ndp #cpc #lpc #gpc #AltRight #FarRight #populist #racist #racism #bigot #hw URL	NOT
 I stand with you 🐕🇺🇸🇺🇸🇺🇸MAGA	NOT
Ain’t getting no pussy huh? URL	OFF
  Occupy Wall Street.....where women got raped	OFF
&amp; could prove we're in opposite roles? THE DUALITY OF EVERYTHING. very scary. BUT i can't feed that thought rn).  need to think abt how grateful i am that she's saying these things bc it's finally getting to me that i can't keep caring abt her &amp; that she is not who i think she is	NOT
 Time for a statement on the  support for Victor Orban and his anti-semitism.	NOT
..and he is yet to get a call-up for senior team.. URL	NOT
" sadly, you blew it in this interview.  You are, or will be, bought.  You did not pass the litmus test"" for what a Real Progressive is....You have mistakenly alienated what's left of the Dem base, thanks to HRC,  and you need us, know it or not. URL"	OFF
  Too bad Antifa crashes GOP townhalls.	OFF
    Kamala Harris is rapidly gaining a reputation as the most dishonest senator	OFF
  Good lord.	NOT
 Guilt by association i see. A great tactic by spineless anti-white liberals.	NOT
 Foolish to think that	NOT
 you're on fucking drugs my dude	OFF
 You are a grown up	NOT
   She is a complete idiot🤡😡	OFF
 Put me down for disagree. This never happened. This is akin to the violence of antifa. She appropriating the MeToo movement for the purpose of damaging a person.	NOT
  So you are going to deflect away from nearly 3000 dead due the the lack of post hurricane support from the Trump administration by using the deportation of a single 92 year old man? You sir are the offensive one.	OFF
     the cover and your hair are glorious	NOT
  Don't hold your breath. Biased media will just double down on conservatives. The public is slowly catching on.	NOT
   German antifastock fought against the Nazis. German antifa rescued jews.	NOT
  Wrong.  was a enthusiastic architect of devastating austerity along with the Tory's. The  did not have to abandon every principle they supposedly had to the  they could have let Cameron run a minority Government (as dId SNP) but CHOSE not to	NOT
#WednesdayMotivation They should teach the type of governments for anyone who runs for public office. Most #liberal wants to give an illusion that we have a #democracy while they keep the power hidden.  Conservatives enjoy #representative government but like to take control.	NOT
 He is an egomaniac and doesn’t like to lose so he will spend money for free agency and his drafts are better	OFF
            Why to the cowards not list ANTIFA on their profiles. Cowards or terrorist or both... I’ll go with both!	OFF
 I didn't know football teams had private prisons. Thank you for providing this insight for me. Hopefully when he is released he will realize what he has done wrong and not do it again.	NOT
  He is nothing but a left wing unhinged liberal jerk!!!  He needs to shut the F-up!!! 8yrsof him was a life time of BS!!!!	OFF
"  All the leftist organizations have, Antifa, the Greens, I went to a Wobbly meeting in 2014 and they spent 0 time talking about labor practices, laws, policy, etc. They spent the whole meeting on a resolution to be more trans inclusive,"" when 1/2 them present were already GNC."""	NOT
 You are missing brains?	OFF
"     Apparently the free market"" narrative isn't convenient today.  I'm so tired of hearing about free markets from conservatives who then turn around and pick winners and losers in the market."""	NOT
  Very disturbed by how this platform has become like a dictatorship from the Soviet state.	OFF
  This is dumb! What is the point?	OFF
 Fuck bfa im going back to rift	OFF
 Bite your vicious tongue!!	OFF
 I wouldn't be surprised.	NOT
 😂 😂 😂 You are delusional URL	OFF
  CALLING ALL CONSERVATIVES GET OUT AND VOTE FOR CRUZ!!!!MAGA!!🇺🇸🇺🇸	NOT
   You are so beautiful♡	NOT
 This is what happens when liberals get in control	NOT
" No longer on guard, Marie smiles warmly. Merci. I love when I am compared to my father. I look up to him in many ways."" She looks down for a moment and then back up. ""He is also my sire. Unless you already figured that out."" She laughs softly.   Marie beams at the question. +"""	NOT
 Gun control is  omportant. It should not be left to NRA to regulate it. It does not care about the lifes that are waisted along the path of its enrichment.	NOT
 Antifa girl of the month centrefold!	NOT
 Oh well yes goes without saying you are the ultimate Superman 😁👍👏	NOT
 Good!!! MAGA	NOT
"        And when logic FAILS, you aren't a twitterer like ME! I am sooo special, I have followers!  I believe, I believe!!!! Stop it with your dumb facts!!!!!"" MEGY you are entertaining!!!🤣🤣🤣🤣🤣🤣🤣🤣🤣"""	NOT
   Where is VAN? She is ARMY who need to shazam the most you know... 🔍🐾🐶🐾🔎	NOT
 why do conservatives have such a hard time testifying?	NOT
   Fk River you are a sick individual. Get a life or make the world a better place or end yours. No loss trash IMHO	OFF
  What a wonderful caring president we have. God bless him!! #MAGA	NOT
        This sounds as relevant as the march in Mumbai by the woke snowflakes for Gun Control😂. Abortion in India is legal and only the woman's choice is required. Take your circus elsewhere. Instead take up the issue of oppression of Hindus in India. This is at least relevant.	OFF
"   What were you talking about? Climate change? Abortion? Legalizing cannabis? Private prisons? Wall Street fraud? Trump's lies? Gun control? White supremacy? Solar panels? Electric cars? Wind turbines? Clean energy? Evolution? The age of the earth? The meaning of the word Yom""? URL"	NOT
                  I havent checked it so i cant say anything.	OFF
 #CrookedHillary are you drunk again?  Go back to bed granny.#TrumpTrain #MAGA #Deplorables #DregOfSociety	OFF
 That’s what we need. A nationwide vote on gun control. Let the people vote for a bill and force Congress to pass it if it’s the will of the majority. #PowerToThePeople	NOT
"  Well, see, if I start talking at Dana about sensible gun control laws and she ignores me (or calls me a tragedy dry-humping whore"" as she did  then we aren't having a conversation. I'm just talking into the void."""	OFF
  coming from a guy who should be arrested and charged as an accessory. I hat a deranged individual.	OFF
 Conservatives basically want some kind of Harrison Bergeron scenario where public universities are forced to pretend Charlie and Candace are functioning adults.	NOT
 Call is normal  thing tho cos you even call your friends she should sub for herself she is not yet your responsibility to start buying data  Outing?  Dunno😀go for lowcut girls them full my hometown ☺☺	NOT
 It really is unbelievable that he feels it’s ok to call citizens worse than deplorable. He’s nuts. No wonder ppl are running to Reps. He obviously thinks he is way better than us. Time to go away Mr. Biden!	OFF
...wasn't great but he is still the best I've seen...my money is on thed AB's winning both the Rugby Championships and the WC with Beauden Barrett to play a starring role. URL	NOT
  You’re in embarrassment to the Republican Party! Glad you took the cowardly way out and quit!	OFF
 Donald Trump has always been a dangerous animal to the defeated liberal left demonrat and communists like Brennan.	NOT
 Qual? URL	OFF
 you are a dirty cum dumpster	OFF
  You are really enjoying 😭ei	NOT
    Name the social injustices caused by the GOP and the death of anyone caused by members of it I dare you. How many people have lost their lives to the idiocy of gun control?	OFF
 That solved the problem in Chicago alright!!  I wish these “leaders” would think up something different to get attention.   Gun control is getting old.	OFF
  CAREFUL now soyboy stickman. Your arms might fall clean off. Dweeb.	OFF
Come on #maga	NOT
 It’s still here at 753. If someone did this to her or her family she’d be enraged. She is what  has let loose.	NOT
 And the unexplained 42 murders associated with her mother are pro christian?	NOT
#libdems also have a share without their support #conservatives would never have got #austerity through. All for the price of plastic bags. URL	NOT
 He is a knucklehead.  He is not making good decisions.	OFF
🛑 Truthfeed News 🛑 👉 'Dems Scramble and Suddenly Hit the BRAKES on Kavanaugh’s Accuser' #MAGA￼🇺🇸#2A #Prolife URL	NOT
#conservatives have been playing defense WAY too long. ENOUGH. #WakeUp #MakeAmericaGreatAgain #DemocratsDividingAndDestroyingAmerica	NOT
  Gonna suck with all that gun control	OFF
     Sir I know the difference pretending to be someone else is lying who you are the age where you from etc etc etc. but thats not the point the point is a lot of people are doing both and they been doing it since forever to kill their victims. And it sucks!!!	OFF
. laughs at conservatives on The View for suddenly being outraged by his support of Democrats -- come on guys - clearly they weren't THAT good of fans if they didn't know who he was.   URL	NOT
    It's not from Antifa. It was a troll created by pol.	NOT
  ILLEGAL ASSEMBLY   Look it up.	NOT
 divine she is	NOT
 We need you to do the next superhero game ...⬇️ URL	NOT
  As Fat as he is President Trump will be the last President Moore Ever See's	NOT
 He is still a baby	NOT
"   I linked to an article showing you why you're wrong. You're telling libertarians and conservatives"" aka the right what they supposedly believe. I'm not bigoted, it's just a pattern I've noticed that never seems to be wrong."""	NOT
  I think Collins has maybe seen the light given the threats against her from Liberals lately.	NOT
 Actually it’s only libs that ACTUALLY follow up on their threats  36 cops murdered so far by libs 100s of cops shot by libs Dozens of republican congressman attempted murder by libs Antifa assaulting on behalf of libs  URL	NOT
 Sorry but bloodsuckers are bad almost as bad as elves like you are dating an undead monster who cant be controlled and even if they can be controlled you'll die before her and make her have mental issues	OFF
 A thought I had watching this “does she know where she is or what’s going on?”	NOT
    Principled conservatives know Canadian liberal media 24/7  Hate news is only to help Justin Trudeau   It’s obvious   You’re one who’s being manipulated and that hurts Canada.   Read my 60 pinned tweet thread for explanation.  I see you ignore Trumps support Israel	OFF
 Wake up black Americans!  #maga #Kavanaugh #VOTERED #Trump #Trump2020 #WALKAWAY #KAG #TrumpTrain #1A #SundayThoughts #HurricaneFlorence #HurricaneFlorence2018 #BolsonaroEleito1ºlugar #BolsonaroPresidente bb #Blackout #BlueWave #BLM #BlackExcellence URL	OFF
  Paid protesters. #VoteDemsOut  #Kavanaugh	OFF
  She is!	NOT
  See.  Even liberals are in agreement!	NOT
Did you want or need a job #Maga #MAGARallyRules #MAGA2020 #TrumpSupporters #WomenForTrump URL	NOT
"... ... ... She is responding to her children... Zero... We have no time... You must find a way to stop Elpizo."" (X, MMZ2)"""	NOT
   He is not	NOT
 Its clear you wouldn't listen anyways since you are more interested in arguing over the non existent racism of that tweet rather than calling out the ignorant white girl on display	OFF
 Excommunicate the guy. That’ll teach ‘Em.	OFF
 AGREED 100%. They are the majority.  And there letting the #LIBERALS dictate how they want to proceed!	NOT
 AMEN HE is with me	NOT
                      You are making the outward trappings of respect and patriotism more important than the patriotism that exists when you volunteer to serve your nation.	NOT
 It doesn’t go far enough. Jr. You are going to jail....treason....	OFF
  this hurts to look at	NOT
   No school shootings in New Zealand ever. Suggest you do some research around countries that have unarmed police forces. Their children and citizens are kept safe by strong gun control laws that are strictly enforced.	NOT
 Hell no!!!!!	NOT
" Heavenly Father I ask for a hedge of protection for those in the path of this horrendous storm. May God Bless the USA, the POTUS and the Patriots of this Great Nation! May God's Wrath fall upon all Tyrants, Human Traffickers and those who betray our Great Nation! WWG1WGA"""""	NOT
  I think we have to confer with Messiah. I think only she is powerful enough to turn this tide. She did empower him to win the last two Majors.	NOT
 And you still defend?	NOT
 Isn’t the coalition for gun control headed up by the lady who was turned down for a job because she was a bully?	OFF
 I can see a case for it based on the evidence of how appalling badly the Conservatives have gone about Brexit and now that we have a clear idea of what leaving means.	NOT
 Another tweet to prove even further that he is a pure narcissistic sociopath!! America deserves better &amp; we need to demand better.	NOT
  Hurray! All hard core Liberals in the Light Liberal Party.	NOT
#HEY Did France’s Gun Control Hurt Its Resistance to the Nazis? URL	NOT
 Clown who cares about you or the nfl.  #NFLFreeSundays	OFF
  OF COURSE HE IS! THE CORRUPT DEMOCRATE PARTY IS AT STAKE! #MAGA  #WWG1WGA	OFF
 Awesome news	NOT
 Did she make some sort of sexual or foul joke? Liberals really like making her do that	OFF
 Folks not a protest against our great president.  This was pure and simple a way to bring on more gun control.  Weapon on campus ( gun free zone) carried a concealed weapon (illegally).  This guy just trying to cause more gun control otherwise he'd of shot himself in the head.	OFF
