 He is not qualified to be a politician and that is why I voted for him How can anyone believe the failing Democratic Party as all thier agenda is to discredit a successful President and economy Also here is the idiot that gave IRAN millions to support terrorist	OFF
" I doubt if he is afraid of France , but he is being hammered by the left here everyday.  We think it's France "" behind the genocide secretly for investments ? They sure are silent !!!  Not the ordinary French people , the global elites and banks .  My guess is you will get help"""	NOT
" Like all CONServatives,  lies. Either that or Druggy was stoned and not really present""."""	NOT
          Thank you Moe! 😁🌪🌪  #MAGA  #TrumpTrainPortal URL	NOT
 Haha the devil himself. Now exposed could not wait any  longer to call for the wall not too be built.	NOT
&lt;treph&gt; I have my computer &lt;treph&gt; and &lt;treph&gt; no job. &lt;treph&gt; &gt; i &lt;treph&gt; You are carrying: &lt;treph&gt; a computer &lt;treph&gt; no job	NOT
  This is a big deal. Hatch has to be embarrassed. Oh yeah he is senile and can't find the bathroom by himself.	OFF
 So much for gun control...not to be incentive. But really. Just saying	NOT
 Thanks and you are a good looking young man and hopefully will find yourself a loving beautiful young man to love and love you.	NOT
 Good ..  she is the one that seems sexist	OFF
Trump Is Making America Great Again URL	NOT
  And this isn’t considered hate speech for the liberals.  If a republican said that about democrats the MSM would be raising 10 kinds of Hell   The hypocrisy is to be expected now	OFF
* lives in Chicago   * thinks gun control works  😂😂😂😂😭 URL	OFF
 We love you Mr President! Miss you more then any other President that has been in office. You are a class act my friend. 🙂😙	NOT
 Meanwhile media on ANTIFA... URL	NOT
   So the only difference affecting crime rates between HI and CONUS is gun control?	NOT
But but #Beeto has the Drunk Drivers Who Leave The Scene Of An Accident vote all sewed up! #MAGA  #TxSen URL	OFF
  Liberals never apologize	NOT
 A disgrace...	NOT
  She's probably a millionaire now and once they get paid all that money to slander and ruin someones name they go away because they don't want to get sued  for slander/libel. The Democrat Party pays a lot of money to get people to make false accusations against conservatives.	OFF
 BO is bitterly PO’d that Donald Trumps presidency has made him look like the bad president that he was.	NOT
  All 20 of them!  Hardly a problem until the Antifa of hundreds showed up .... for what!   To riot and destroy!!!	OFF
 Wish to suck angel cookie....	NOT
 dallon you just said lit i'm sorry sweetie but you are cancelled	NOT
 “Yes. No one should make threats.” Really? What happens with  and her call for assassination of  ? Of #antifa Or the great damage done on inauguration day. Or Parkland &lt;&lt; trained by Obama policies. Or Scalise near “hit?” Go home Swalwell	NOT
What the democrats refuse to understand about freedom...is that there are several sides to every situation! Understanding  and intellectual reason! U can’t survive in todays society in a one sided ... Fake...life! Truth will set us free! MAGA🇺🇸👍🏽 URL	NOT
 Fuck my bad leslie i def added you tho ! Lmao im give it to ypu now	OFF
    And you say liberals make false promises? How’s that wall coming? How’s that denuclearization of NK coming? How that “tax break” working out for you? Nice ole tariffs we got there huh? But yea keep on saying wild outlandish shit to make you feel better	NOT
  sexual assault should disqualify a nomination. ask yourself this why didn't they ask him any questions about this in private or public hearing. the accuser had posting on Facebook about stopping conservatives and trump. why do dems still trot out bill  clinton	NOT
  ANTIFA feet.	NOT
  Absolutely love Serena....however - the way she behaved was totally on her and the ref was within his rights...she is deflecting here by making it about women’s rights....	NOT
" Trust me.. i know her well enough so that she is ok if i take a body of another good girl for the night."""""	NOT
"#Republicans morals are stronger than #Democrat #Liberals  Evidenced by trying to stop Liberals from aborting themselves out of existence  It's the right thing to do   Even though letting them kill off their young so Natural Selection would win would benefit us more  #MAGA #KAG"""	OFF
"91.3FM The Edge is playing What You Are"" by Audioslave."""	NOT
*shuving tide pods in mouth* need more gun control nomnom nom nom	NOT
 Every one of them is more rank than she is. And she's pretty rank. So I guess they all outrank her...	NOT
  some people are talking crap about serena questioning her maturerity and justifications of her action. If you never get burn before you will not know how it feels to get burn Serena knows   it she has seen it. She is tired of so she is speaking out and it is an issue.	NOT
 come eat me 🤤😍🍽😖	OFF
    Antifa is banned by the central commitee for they are not proper socialists. More pinko then red.	NOT
  His staffers should remember that Trump is in favor of using enhanced interrogation techniques.	NOT
 Just make sure you have another one to March out there when this one gets laughed at ok? Think ahead liberals   Or should we just back off because she's a female?	NOT
 And the only people who actually watch the Emmys are low intellect liberals and crackheads.	NOT
            They will try don’t want attention on released FISA documents	NOT
  He is such an A-Hole. Sad.	OFF
#Police Pay rise 1%   #CrisisInPolicing #PolicingInCollapse #Tories &amp; #TheresaMay hatred of Police!  #lbc URL	NOT
  But Google can give Beijing every Americans phone number. You’re kidding me right?   MAGA 2020	NOT
 Combined IQ= -6	NOT
   She is a walking talking lie..  that’s why.	OFF
      You are the racist. Serenas outburst and pure hate was the worst I've seen in tennis	NOT
 -Yogi Bear -Nick &amp; Nickelodeon -FoodNetwork -HGTV -Ancient Aliens -Hallmark Channel  Next channel to surpass CNN in ratings: ESPN	NOT
 Stop saying this shit you are not going to do it shrio you have to fight this depression you can't let it take you half of my life was me hiding my emotions everyone thought I was happy but deep down I wanted to end it all but I didn't let depression beat me I kept fighting.	OFF
  Because CHEAT if you have to!  Just WIN at any cost is the new  motto.      And MAGA &amp; shit.✊	NOT
Energy Independence: A 'bi-product' of Donald Trump's relentless pursuit to #MAGA! URL	NOT
  lmao @ the WORLD league viewership compared to league of legends or overwatch or cs:go. Main issues are that the format is shit and the game is on console. So you need to fix one of them. Console could be turned into an advantage uf u capture the attention of Joe Shmo	OFF
  Since we are a republic.....no. #MAGA	NOT
 Google and Twitter are monopolies. They need to be broken up by the government.	NOT
 about as high as he is	NOT
                                                 Now do Black Lives Matter and Antifa.	NOT
 You are the worst	OFF
    This is because Japan have a PM with COMMON SENSE &amp; FORESIGHT. They do not pander to Muslims like MAY does. TORY POLITICAL SUICIDE - G.E. 2020 😄 URL  ex TORY	OFF
  In the criminal world of the democrats &amp; liberals this is exactly how it works!!	OFF
      She has no credibility. Lives in a $4 million mansion and associates with Antifa. Who would stab her in the back anyway.	NOT
 I'm wondering how he is going to keep those leaves on	NOT
 Get away from these lying toxic people!	OFF
 I bet she thinks you liberals abused here when you told her it was just an op ed not a photo shoot.	NOT
"       This women is a vile example of the far left lunacy. She is using the Alinsky, Rules for Radicals Handbook."" No matter what u have to do, (lie,steal,use violence etc. )u must destroy the conservatives. They lack character &amp; have no moral code."""	OFF
   They should consider gang squad units. They should consider controlling the dope epidemic. They should consider a lot of things. But the loosing left would disagree and just scream gun control	OFF
  You said gun safety laws. Funny. You mean gun control agenda.  Your staffers must be editing your shit these days. Kudos to the minions.	NOT
 Because they’re so hateful and can’t cover anything except Trump.  I remember when Wolf and Anderson were actually decent journalists.....	NOT
   has a deal with samrat family i think to save him from the case. We know how samrat is attract for girls teju and geetha. Now when complaint came he is taking care. Sad for her wife #KaushalArmy #BiggBossTelugu2	NOT
  Got some antifa stories to share?  I'm interested.	NOT
"Dear Liberal #FakeNewsMedia This gesture you call a white power"" gesture is actually what we NORMAL people call the ""OK"" gesture.  I realize this is not as fun as your make believe ""white power"" name but yeah. That's what it means.  OK ? OK! #WalkAway #MAGA URL"	OFF
  She is the cutest baby I have ever seen	NOT
 His back hole will look like the holland tunnel we he gets to the male prison	OFF
  Hmmm. Was NFL on tv today? Didn’t even search. Watched tennis &amp; baseball. Not one of them kneeled! Won’t be watching next week either.	NOT
 Evil	NOT
 #Trump gifted the 1% with #GOPTaxScam the biggest wealth grab in modern history URL yet #trump supporter #dopes prefer to vote against their best interests so perhaps you cannot fix stupid!  #MAGA🇺🇸	OFF
 Eric maybe jail for you.	NOT
 He is the gawdfather of #fuxNews  URL	NOT
   I think he is right behind Trump.	NOT
 can we start shooting the blue thugs? then going through their shit and saying thats why they died? cuz this is fucking infuriating. WTF does it matter there is pot in his home. WHAT is in HER home?! SHE is the guilty one not HIM.	OFF
  your disrespect for those that make real sacrifices to defend our freedom is appalling.   is a punk.	OFF
   They’ll never get enough Antifa who even know where the library is...I think we can relax 😊	NOT
 We conservatives love him no matter how stupid it makes us /him look! YEE HAW! URL	OFF
 Cause you sweet lil nigga	OFF
 Unless you are  your knee will not be the same	NOT
All Trump's and Pense 2020 merch is being made is China and not the USA.    ...maga ??   #VoteThemOut2018  #TrumpsArmy URL	OFF
 he probably gets paid to say that...with $$ and assurances that he won't be called an islamophobe---pfffft it's a fake word--justin is an IDIOT and he is destroying canada one refugee at a time	OFF
 Will antifa fill the streets when kavanaugh is confirmed	NOT
 Turn them loose and see what happens to her city. People like her is what gives the Democrats a bad name. She is risking the entire population of Atlanta. Wonder how the citizens like it. We’ll see at the ballot box	OFF
    You knowmandni know you are on the verge from my education satochi data	NOT
 He is very scared that he will loose...... Yay!	NOT
"    Jonathan Haidt's The Righteous Mind"" should be required reading in high school.  Parts of the book elucidate exactly the problem conservatives like Shapiro contend with: they think everyone thinks/acts like they believe they do - making choices rationally and on principle."""	NOT
 bITCHC IM UWUING	OFF
  Why do liberals shout and hang their mouths open? Slack jaws.	NOT
   The deception and dirty tricks happened when  refused protocol and stole a SCOTUS seat from Obama.  Conservatives love to fight dirty but then cry foul when others call them on it or play hardball right back at them.  Bunch of pussies.  #MerrickGarland  #Resist	OFF
  You are devaluing everyone's opinion on the Independent article whom agrees with me by saying they are disgruntled students or bots. Just because they don't put Dr. In their Twitter name it doesn't mean they haven't done 'deeply important research' as you fondly put it.	OFF
  after which she is thrown under the train...	NOT
 I know they be fired up thinking u got a hammer n your pants from how u walk n find out u got a coochie lol	OFF
 This is what desperate liberals look like. #SpyGate #ObamaGate	NOT
 Can't a man call his dog without some old bat bitching about it ?   	NOT
" Anne Coulter. Oh, and Jack Abramoff. You kids were stupid enough to be courted by Conservatives"" when they showed up on U.S. campuses, back in '80.   So, there's two..."""	OFF
#Tories #Labour #GE2017 #Conservatives Conservatives URL theresa_may: Since my very first day in 10DowningStreet I’ve made it my personal mission to fix our broken housing system. Doing so underpins so much of what this Government is… URL	NOT
 Lovely intelligent girl who knows what she is doing at such a young age	NOT
   if you're hosting them you are AT LEAST nominating them for a prize! Don't be teasers!	NOT
 FOR THE KOCHS AND THE TRUMPS AND THE POLLUTORS.. BUT NOT FOR WE THE PEOPLE OR STUDENTS OR TEACHERS AND LETS NOT EVEN TALK ABOUT THE THINGS THAT A MAJORITY OF THE AMERICAN PEOPLE EXPECT LIKE HEALTHCARE &amp; GUN CONTROL! NOTHING BUT $$ FOR  AND DONORS!	OFF
 Carter was the worst one term President until h was passed for that title by Oba our first Black Racist President!  Kinda like  a Black Jefferson Davis!	OFF
    What’s the difference between Antifa and the brown shirts? Nothing URL	NOT
" Tom Marvollo Riddle. Evan will lose his dick if he fucks around he knows it. Cause he is already after a lady""  She nods and looked at Evan.  Evan grins at her and stayed silent.  He did liked to fuck around but he knew he could not hurt his date"""	OFF
  Wow! YOU'RE exactly like ANTIFA! You say you're against radical influences but YOU are THE MOST RADICAL OF ALL! De-platforming anyone that disagrees with you? Did you pull that one straight out of Hitler's playbook? Can you get any more Nazi Fascist? LOOK BEHIND YOU! IT'S KARMA!	OFF
   Please can I have some of whatever it is you’ve been smoking?  Thats some top quality shit you’re coming out with.	OFF
  Rodenbury was against violence and would have advocated for gun control.	NOT
1. Have we thought about Gun Control in Uganda?  2. Do we have  records of most of the guns in the country?  3. Do we have laws controlling our borders?  4. Who is safe?	NOT
 I like the way she shows her emotions... She is really a Queen of Hearts....  ...Love you	NOT
     so it is ok for Congress to take away the Constitution like they did?     you realize Congress just took away all gun control laws when they threw out Article 4 Sec 4 US Constitution....  ALL gun control laws come from there	NOT
 BLAME TRUMP?? That’s sad to the good people of Puerto Rico 🇵🇷	NOT
 BOYCOTTING the National Fools League URL	NOT
 #NeverWithdraw  !! #DianeFeinstein waited on #ChristineFord lies because Dems needed time to scrub the vast amount of Ford's anti-Trump social media rants and coach her  to keep her story consistent.   #Democrats and #Liberals are evil and mentally sick #ConfirmKavanaugh	NOT
 You are so fragile. It must be hard to live that way.	NOT
   Another domestic violence crime. Welcome to California.  One of the most violent states with surprisingly high amounts of gun CONTROL laws... too bad tbose people do not have the legal ability to defend themselves.	NOT
 Leave it to CBC to turn a bad story for the libs into a critical piece on the conservatives	NOT
 He’s a disgrace to his party and all he claims to stand for. He’s not on the side of conservatives. He just wants to make a name for himself and anybody’s cost.	OFF
"      You are fkn deluded pal #FatNixon is a digusting pig  Trump interview on 9/11: [My building] was the 2nd-tallest in Manhattan... And now it’s the tallest."""""	OFF
 Don't know who he is and don't really care...	NOT
 You are welcome dear 😇😇 but for what? URL	NOT
  As I’m sure he is advising everyone must evacuate 🙄	NOT
 I understand how regulations work. Do you understand government can’t control everything. Do you understand most of those regulations stopped business growth. Trump isn’t Politically correct i get that. But he is doing what’s right for America.	NOT
4 UK/US DEEPSTATE NUKES INTERCEPTED HEADING FOR US CITIES. #skynews #skypapers #bbcdp #lbc #lbclive #talkradio   #altnews #brexit #remain #london #cityoflondon #news #breakingnews #uknews #labour #tories #trump #toryparty #ukip #conservatives #christians #qanon URL	NOT
  interesting. Now do you and your state of Illinois. 🤡	NOT
#REALITY_CHECK for #CPC Conservatives - from Ninja Warrior👹#Heather_Mallick.  Opinion | CPC beware — meet Maxime Bernier’s new hard-right PP URL via 	NOT
 Mon « bye bitches » suffisait	OFF
  The last thing parents need to learn from the liberals is the ethics of raising their own child.	NOT
  And the NRA supported gun control when it was targeting the black panthers who were defending black neighbourhoods against police brutality.	OFF
 That's not Southern California.  It is considered Central California. Great how our gun control laws work here isn't it?	NOT
 I do i do buh if u really know me you would know Khabib is my guyyyy. He is gonna make him humble	NOT
 Can somebody get a cry room for her?	NOT
"  You said that conservatives who passionately complained about deficits are now driving this speeding dump truck"". Now suddenly ""R's"" are the subject? That's what I thought. Conservatives were complaining about the ""Rs"" as well"""	NOT
     He is Crying In his Pic or Tum Hs rhi ho 😡😡	NOT
 Trudeau claiming what conservatives did or didn't do instead of what he was to busy to do for the last 3 years #TrudeauMustGo #liberalsmustgo #GoneIn2019	NOT
 Any time liberals think their going to get a win they tune into their head cheerleader. Then they realize the latest bombshell is once again nothing and go back to their miserable existence eating chunky monkey (not racist) and watching Netflix	OFF
   Says the fat Antifa member	OFF
#paytoplay Her Gofundme is over $200K Liberals are society’s bottom feeders. #freakyford URL	OFF
 UR SO FUCKIDNG PRETTY PERHAPS I SHED TEARS URL	OFF
Meet Walter: Walter is most likely #Maga.Walter believes the lies he told daily about an imaginary #WalkAway being talked about in no community of color because it is #fakeNews.Walter does not understand minorities penchant for remembering what u did to them..Walter eats toenails URL	OFF
  with this useless try hard comedian love preaching hate about  They have so much hate in them for a guy they loved before he was president. Maybe infatuated with the guy. She must dream about him.	NOT
  She says she wakes up from sleep thinkin she is gonna get Trump.   She needs a Psychiatrist! ASAP	OFF
Mueller proves the judicial system is weaponized.  Democrat special councils only charge Republicans.  So if we play the game then Republican special councils should charge Democrats.  Right!   Balls in your court Republicans.   MAGA URL	OFF
 Another “perfect” teacher!!!	NOT
               not what the conclusions says in the paper. do you know what experiments they did? you are just like an creationist that blindly believe what the news says. You are like an catholic that beliees every word of the pope.	NOT
          Sexist...could be a crazy gentlewoman #LuLz	NOT
"  Awesome! Every antifa should go through this Initiation""😜"""	NOT
" So tired of the spicy I know the far right includes literal murderers and far right terrorism is on the rise, but antifa are just as bad because I think they broke a window once."""""	NOT
 she is the cutest ever!!! 😭😭 thank you honey!!!	NOT
 Basically what she is saying is someone wanted to float an accusation without facing any legal or civil accountability for it when it turns out to be BS. This is beyond unethical.	NOT
                Following you anyway.	NOT
  Good luck 🤣  #MAGA #VoteRed URL	NOT
5.0 Star Review on SocialSurvey — Cristyn made my buying experience so easy and enjoyable! She is amazing!  by Lindsay P. for Cristyn Dyess URL URL	NOT
#LeviStrauss takes stand on gun control #SanFrancisco #LEVISTRAUSS&amp;COMPANY #America #SaferTomorrowFund URL URL	NOT
 Guess you are going to ignore what karmys are asking...  💀💀💀	NOT
 Antifa simply wants us to kill them. By the way. Most of us carry a back up. And a knife	OFF
 Guilt by association i see. A great tactic by spineless anti-white liberals.	NOT
            Why to the cowards not list ANTIFA on their profiles. Cowards or terrorist or both... I’ll go with both!	OFF
  You have a legit 30% socialist bloc in Maryland.  That will win a crowded primary but overall most people don’t want to go that far left.  As a Baltimore resident that’s what liberals(who is mostly everyone) say.	NOT
 Antifa girl of the month centrefold!	NOT
  She’s a class act isn’t she. Kim the 2nd	NOT
 Shocking almost all liberals are crazy and insane since that Clinton witch lost they’ve become #unhinged #deranged  and a bunch of damn #crybabies stop acting like children and grow up	OFF
#QAnon #GreatAwakening  Awake Yet?? It was a setup from the beginning... and most liberals know it..   they just don't have the morals to accept it!!  URL	NOT
"  Well, see, if I start talking at Dana about sensible gun control laws and she ignores me (or calls me a tragedy dry-humping whore"" as she did  then we aren't having a conversation. I'm just talking into the void."""	OFF
   Here your proof!  Our African 🇺🇸 friends don't get free college.  The Demoncratic are putting illegals over 🇺🇸 ppl. These Antifa Ninja Turtles running around acting like jihadist and never lived a real life experience. Most of these Antifa colleges kids are White privileged	OFF
 Qual? URL	OFF
 I see boobs lol 😂😜😘😇	OFF
  ..........kindergarten for adults???	NOT
  I think Collins has maybe seen the light given the threats against her from Liberals lately.	NOT
" You are more than your productivity""?"""	NOT
 Actually it’s only libs that ACTUALLY follow up on their threats  36 cops murdered so far by libs 100s of cops shot by libs Dozens of republican congressman attempted murder by libs Antifa assaulting on behalf of libs  URL	NOT
 Excommunicate the guy. That’ll teach ‘Em.	OFF
" Heavenly Father I ask for a hedge of protection for those in the path of this horrendous storm. May God Bless the USA, the POTUS and the Patriots of this Great Nation! May God's Wrath fall upon all Tyrants, Human Traffickers and those who betray our Great Nation! WWG1WGA"""""	NOT
Actually nvm DC animated films are the shit	OFF
 Eric Smolder Ex Atty Genl. Epitome of the Labamba govt. sheister.	NOT
  I remember you. My sister told me what you did to her. You are lucky she didn't call the police.	NOT
 What about ANTIFA? No one would have died if ANTIFA hadn’t showed up without a permit	NOT
 Denial stage. Almost at admission	NOT
 . is like railroad tracks - laid across the country	NOT
     Antifa came out of the old German Communist Party 1932. Just history. That's why they wear masks. URL	NOT
 I hope you are at the park.  They are playing rush	NOT
      She is being realistic tho URL	NOT
  Insanity...just like the commies! #hypocrisy #TheStorm #maga #KAG #QAnon URL	NOT
  Then why the fuck did they elect him	OFF
 this is BULLSHIT! Some crappy pop star in Philly instead of the Fresh Prince &amp; DJ Jazzy Jeff! All of America needs to take a knee over this	OFF
 EAT MY ASS OH MY GOD YOU BETTER BE LYING	OFF
   Every day her IQ gets lower and lower more wanna be nazi Barbie is going to be a pile of maga goo on the bottom of the set soon enough .	OFF
" Did she also say when they do to walk away""?"""	NOT
 Can’t rehabilitate a pervert zero tolerance So disappointed in this pope	OFF
 6.5 Billion Human Beings are spare to capacity according to the One World Government End Game Agenda ~ that 6.5 Billion includes 1.5 BILLION Muslims ~ #MAGA ought'a keep that in both heart &amp; mind ~ #ReligiousFreedom #Republic #FreedomAndJusticeForALL ~	NOT
 He is spending your contributions. Vote Ted Cruz!!!!	NOT
 Reason number 865 why conservatives don’t do comedy.	NOT
 Zimmerman belongs in prison for killing Travon Martin.  Florida needs to change its gun control laws.	OFF
" Liberals sure love to spend other people's money !!!!!!  Hope and change""  really works well for the Obamas who are multi millionaires.  Their fortunes have really changed for the better !!!!!!  If liberals have any brain cells left, they'd vote for President Trump !"""	OFF
 They know this is not admissible so they are attempting to contaminate the jury. They are working overtime to ensure she is found not guilty...	NOT
This y’all king? #maga URL	NOT
       Far-right attacks and plots FAR outnumber antifa counterprotests and attacks. This is documented.	NOT
 He is most impressive at corruption and lies.	OFF
  Far left Antifa just a bunch of bullies who get brave when in a mob confronting a few  seems everyone is a nazi if they have a different opinion	OFF
 Because Obama has zero accomplishments. He is the worst President r leader of any country hands down. It shows the liberal lunacy when they worship a total loser. They don't know what they want..no party goals. nothing except complain about TRUMPS accomplishments. Fu*k liberals.	OFF
                               I think you are being abnormal	OFF
 Your husband is a despicable person.  He is a narcissist who cares about no one - including you- but himself.	OFF
"    Antifa are the fascists.  But, since you have been indoctrinated, you probably don't even know what fascism actually is.  Antifa are not fighting neo-Nazis"".  They are fighting anyone who isn't them, and they call them Nazis just to justify their hate."""	NOT
  Not one of these “journalists” mentioned the arrest of the corrupt mayor yesterday. I guess they were busy not getting blown away in the wind	OFF
 People who fail to understand the Second Amendment's purpose is to protect a citizenry from a government takeover SHOULD NOT be talking about gun control	NOT
 nigga bouta go direct traffic w style	NOT
 Good.  He's a mess	OFF
    Using that thought/conspiracy then it would be safe to argue that the liberals have concocted this and are stalling in order to help the liberals interest in that. The perfect pawn would play fearful of  the process thereby helping confuse &amp; prolong the process.	OFF
#ReleaseTheCures #DeclassifyFISA 🇺🇸 #ItsTime #LockThemAllUp #WWG1WGA 🇺🇸 #GreatAwakening  #Winning #QAnon #MAGA Guess Who! URL #BitChute	NOT
  According to the liberals yes!  Guilty unless she proves her innocence!  Wait are you a man? If so then No you can not be trusted ever! How dare you make a claim against a woman! Women are above the sins of man!  We are perfect!	OFF
  pathetic	OFF
 She is so frickin adorable	NOT
  Why is this crook walking free?	OFF
 Wow you are actually terrible. Imagine being proud of getting people in a disaster zone finding water arrested.   The store owner didn't want them arrested and you are an awful person.	OFF
 Russia had Ivan the Terrible. FSU has Willie the Terrible. He is to FSU what Bitch Rod was to Michigan and Tango Charlie was to Texas. We pay this piece of shit $5 million to put up 10 points against our first two FBS opponents. Even Western Michigan scores 41 against Syracuse.	OFF
      The fine people he was referring to were the military vets &amp; others who had a legal permit to protest the removal of a historical statue. That isn’t good enough? By your standards the counter protesters were all Antifa.	NOT
   Hahah can you ask her do the same with other books bible or quran??? Then you will see.. May be she is part of urban naxal	NOT
 Twitter is becoming tumblr 2013 and I am fucking terrified	OFF
 If gun control worked Chicago would be a safe place to live	NOT
 your heart is beautiful Your interior is wonderful. You are wonderful❤️❤️❤️❤️🧡🧡💜💜🌹🌹🌹🌹🌹💥✨✨✨⭐️⭐️	NOT
 I wish liberals would keep their promises	NOT
 Feinstein's gun control policies would deliver even more school shooting victims.	NOT
"   You prove how little you know about history, with each new post, wep. Wars are the failure of diplomacy, enabled by an arms industry feeding off taxpayers. Gun control"" is the last thing on their mind. You've been lied to, by pros in the pay of gun manufacturers."""	NOT
                                  Nice list. Of course I am against gun control. I am also in favor of freedom of religion. People can believe whatever horseshit they like. They just need to keep it out of schools. Creationism has no place in schools.	NOT
 you are all recycling of liars	OFF
Active shooter Middleton WI several ambulances 🚑 on stand by waiting for police to clear building #MAGA #TrumpTrain   #KeepAmericaGreat2020 	NOT
. You should totally follow those whack job liberals...unhinged and dangerous! Thank you 🇺🇸	OFF
  I am talking about Brett. He is the one that is in trouble if he doesn't win and make a big move	NOT
 Whenever ya'll reference the wire all I'm going to think is exit stage left	NOT
  Dude why do you want #DeepState documents to be kept secret? #MAGA  #LockThemUp	NOT
    He forgot to tell you that during slavery the Democrats were conservatives	NOT
 War on conservatism: #Antifa	NOT
 You got this. Whatever the problem you are strong enough to overcome it. It gets easier everyday.	NOT
  Now Comes The Pain...............  #MAGA🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸  #WWG1WGA URL	OFF
 who in America isn't grateful to our military?!?!? Her husband didn't die on the battle field...he died at home!! She should be fighting for gun control and stronger laws regarding mental illness!  is about police brutality...she should educate herself on the issues	OFF
     She and Him beign a Joint Acct. Have called Me and Grok everything under the sun  The Same Person Women Racist Redneck Antifa  KKK Members Grannies (Yes Grannies) Haha Etc  It's pretty common when the Fraud Gets Busted to start calling the one's who Busted them hilarious names	OFF
  U a dickhead for that😂	OFF
 The Democrats don't care. They will do anything to undermine President Trump. People had better realize how serious they are about getting rid of him. Vote Red or suffer under the liberals.	OFF
 A lot of people in America have serious concerns about the amount of lying you and your ilk are doing	NOT
       Ok lang admin we understand. Praying that you overcome whatever problems or hardships you are into right now through our Lord Jesus Christ. #FrancisAglabtin2TulogNaLang	NOT
  Gun safety reform? What exactly does that mean? Do you mean gun control?	NOT
 You are being super cute with your hormone story's and I hope all 3 of you are well	NOT
 You are no longer relevant Bob. Shut it down. Have a great retirement.	NOT
  Oh no!! That sucks 😭 what if you are “sick” 🤮🤢	OFF
 He was either looking to pray or for prey.  🤪	NOT
  So Kerry thinx bcuz an anti  leftist narrative has bin spread+ 'heard' by everyone in Washington that it qualifies it as.......Fact?Thats not how facts work u dumb leftist!Thats called an intentional smear spread to create a lie to use as a talking point for desperate Dems	NOT
Shop URL   #80s #BREAKING #FORTNITEANDROID #kungfu #fantasy #movies #Trump #maga #80s #tech #texas #trending #SundayMotivation #maga #gop #GameofThrones #beard #men #news #BREAKING #kungfu #shop #shoponline #TXSen #texas URL	NOT
 He is in jail	NOT
   cares a great deal about how he is perceived. The number of people who died is largely irrelevant to him as long as he doesn't look bad. Not sure how blaming Democrats fits with Trump's amorality and lack of empathy but his inability to take responsibility fits.	OFF
  He worries about “antifa” while he invites and poses for pics with known neonazis. SMDH	OFF
  No but it is relevant in showing that gun control laws DO work. The number of deaths via mass shooting went down in the US between 1994-2004 during the Assault Weapons Ban	NOT
                                            The other is the symbol of pedos as confirmed by the FBI URL	NOT
  Antifa is much much smaller than white supremacists in America and responsible for a fraction of the violence. Also NAZI'S ARE BAD!!!	OFF
  Too bad he can’t write a law to take away the stupidity from liberals.	OFF
"...[bring] our railways back into public ownership, as franchises expire or, in other cases, with franchise reviews or break clauses. We will introduce a Public Ownership of the Railways Bill to repeal the Railways Act 1993 under which the Conservatives privatised our railways."""""	NOT
 This is an outstanding thread and expert insight- ESP about the Reagan years which I studied in college. He is spot on and there was such a titanic shift begins in the 90s with rhe Contract with America bs to the immigration issues in CA (prop 187)	NOT
 This liberal is pissed that anyone would give that disgusting pos an award for equality. And....f.u. for including all liberals in this bullshit decision by the HRC.	OFF
 Another sick liberal 🤭	OFF
  Thanks David. Was always helpful and inspiring when I was a student. He is greatly missed.	NOT
Keep your mind open. #conservatives #republican #MAGA #Shadowbanning #AmericaFirst #Trump #Patriot        #WalkAway #WalkAwayFromDemocrats #FakeNews       URL	NOT
 Aw. He is so sweet. Sharing food is significant. How rude. Did they eat well? No!	NOT
   The historic moniker for the Tories is The Stupid Party.   American conservatives test out with lower average intelligence than liberals.	NOT
 If you stand up for what's right? The Conservatives were mad one of there's crossed but it's ok for a Liberal. That's double faced!	NOT
 ACLU is insane. The antifa democrats are violent and should be declared a domestic terrorist group.	OFF
 Any mention of using the 25th Amendment on obama would have had the left screaming racism.	NOT
  they couldn't elect her the first time '08 yet we were supposed to pick up their leftovers in '16	NOT
 Shame on them willing to ruin good man over a 36-year-old groping accusation she can't prove.  They're rabid liberals who don't want a Supreme Court justice who will follow the Constitution.  It's all about politics.  Shame.	OFF
  BTW - Guns are inanimate objects ... it is the evil soul behind it that pulls the trigger.    URL	NOT
 6 million dollars for 2 years left on a contract?   WTH was she really doing there?	NOT
 Tbh if you’re doing international adoption you’re pretty much buying a child 🤷🏿‍♀️. People do spend a lot adopting children bc our system allows people to baby broker for profit. In America if you’re going through an agency you are in part buying a child	NOT
  He has been on the take...Ukranian money...he is dirty	NOT
 {| That's okay!	NOT
 Go roger I quit watching anyway nfl is on the way down the people are moving kids to soccer golf tennis shame but kneelers are killing the game	NOT
  Sorry but antifascists and left leaning people need guns for defence unlike what some liberal pundits are propagating with their gun abolition rhetoric. I used to support gun control but I don’t trust leaving the state to have even more power over the majority worker class. Also	NOT
   Soy boy is a slur against liberals. I wasn’t calling you anything.	NOT
 He'll be replaced. . . . . . . . by another Muslim.	NOT
 Just plain stupid she thinks she’s being clever but come the next GE the public will make the Tories pay by casting them into the political dustbin for yrs to come see how smug she is then	OFF
 Hold the damn vote. Iowa voter chiming I’m here. Wuit the damn Liberals game and stand up to this crap.	NOT
             Very very proud of Flotus	NOT
" skating is WAY better than before. Visually it doesn't looks a ton better, but it runs smoother and crisper"" for lack of a better word. I'm curious how 17 and 18 feel now if I revisit them"""	NOT
